location	cabin url	image url	caption	lat	lng	cabin_page_url
Serpukhov, Moscow Oblast, Russia	http://cabinporn.com/image/93214077008	http://40.media.tumblr.com/4991e4095a4371525d7a247a32beae18/tumblr_mxpi3i8aFn1qzwmsso1_1280.jpg	Geodesic dome in the woods near Serpuhov, Russia.	54.9179562	37.4229963	http://cabinporn.com/page/11
Plounéour-Ménez, France	http://cabinporn.com/image/93133184070	http://40.media.tumblr.com/6dbc3b0a225ff8cc545e8d85195e7abf/tumblr_n9fiklALuY1qzwmsso1_1280.jpg	Geodesic dome near Plounéour-Ménez, Brittany, France.	48.439388	-3.891231	http://cabinporn.com/page/11
Guysborough County, NS, Canada	http://cabinporn.com/image/92841903275	http://40.media.tumblr.com/8da6c44d180e407e560fd7bb85189e0d/tumblr_n99t8982sa1qzwmsso1_1280.jpg	Greenhouse in Guysborough County, Nova Scotia, Canada.	45.2873196	-61.8262436	http://cabinporn.com/page/11
Caucasus	http://cabinporn.com/image/92833045944	http://40.media.tumblr.com/1fba0d3e0910518b55cbdf2a19739e85/tumblr_mozzjut8VZ1qzwmsso1_1280.jpg	Glaciologist’s cabin in the Adyl Suu Valley, Northern Caucasus, Russia.	43.5851814	45	http://cabinporn.com/page/11
Brekkestø, Norway	http://cabinporn.com/image/92637708211	http://41.media.tumblr.com/9087ca8b58067a5c583c7c1afb5094d3/tumblr_n8jlmxopzl1qzwmsso1_1280.jpg	Summer cabin in Brekkestø, Norway.	58.1955985	8.3490992	http://cabinporn.com/page/11
Seward, AK 99664, USA	http://cabinporn.com/image/92532596303	http://41.media.tumblr.com/140887985f070c72232932be6c850002/tumblr_n8vdnkMQ2A1qzwmsso1_1280.jpg	Mariner’s Lair at the Nauti Otter in Seward, Alaska.	60.10416669999999	-149.4422222	http://cabinporn.com/page/11
6364 Brixen im Thale, Austria	http://cabinporn.com/image/92431151102	http://41.media.tumblr.com/abdf6c18a83b4371816002fb827ae9e8/tumblr_n8p7r22wSv1qzwmsso1_1280.jpg	Backcountry cabin in Brixen im Thale, Austria.	47.4497732	12.2513095	http://cabinporn.com/page/11
Cradle Mountain-Lake St Clair National Park, Tasmania, Australia	http://cabinporn.com/image/92145389548	http://41.media.tumblr.com/6e235bed0fa8ce887811f9e904e92047/tumblr_n8dyaam2ZR1qzwmsso1_1280.jpg	Kitchen Hut on Cradle Mountain, Lake St. Clair National Park, Tasmania.	-41.8333333	146	http://cabinporn.com/page/12
	http://cabinporn.com/image/92048517347	http://40.media.tumblr.com/2bedc14fe9198721cfa16db1c6339b67/tumblr_muawpm1A8o1qzwmsso1_1280.jpg	Cabin on a secluded lake near St-Sauveur, Québec, Canada.			http://cabinporn.com/page/12
Masatepe, Nicaragua	http://cabinporn.com/image/91948901227	http://40.media.tumblr.com/4182fff499cdb9b09324310fae389cd3/tumblr_n7lqqnxntR1qzwmsso1_1280.jpg	Cabin on an ecological reserve in Masatepe, Nicaragua.	11.916667	-86.14999999999999	http://cabinporn.com/page/12
Snaefellsnes, Iceland	http://cabinporn.com/image/91748519935	http://40.media.tumblr.com/d337c95adba47cc7f63670019549e2c7/tumblr_n89dqkJv6x1qzwmsso1_1280.jpg	A-frame near Snæfellsnes, Iceland. 	64.8702778	-23.1136111	http://cabinporn.com/page/12
Cape Town, South Africa	http://cabinporn.com/image/91554490770	http://41.media.tumblr.com/1ce352738da432b3fe45ca044116330f/tumblr_n8jinrlR8S1qzwmsso1_1280.jpg	Mamacos Hut on Waaihoek Summit, Cape Town, South Africa.	-33.9248685	18.4240553	http://cabinporn.com/page/12
California, USA	http://cabinporn.com/image/91467478165	http://40.media.tumblr.com/93b641226ac2c8d4692670f3c05b2e78/tumblr_n8ike49z2r1qzwmsso1_1280.jpg	Miners cabin in Sierra Nevada Mountains, California.	36.778261	-119.4179324	http://cabinporn.com/page/12
Alfred, NY, USA	http://cabinporn.com/image/91453391635	http://41.media.tumblr.com/f48e7f3a562cd749406ab5cf435f8f37/tumblr_mh9n7vZJwR1qzwmsso1_1280.jpg	Cabin in Alfred, New York.	42.2542366	-77.7905509	http://cabinporn.com/page/12
Garfield County, UT, USA	http://cabinporn.com/image/91353608195	http://41.media.tumblr.com/8e82bb615834fee7fb52b6b5c2e96e79/tumblr_myjhyfDFld1qzwmsso1_1280.jpg	Cabin in Garfield County, Utah.	37.8400344	-111.2845025	http://cabinporn.com/page/12
Gold Hill, CO, USA	http://cabinporn.com/image/91350293960	http://40.media.tumblr.com/56a3704f1e356bb5a7db8ef3f288741b/tumblr_n8hyrpZzRL1qzwmsso1_1280.jpg	Log cabin outside Gold Hill, Colorado.	40.0633019	-105.4096183	http://cabinporn.com/page/12
Lincoln County, MO, USA	http://logbloghewn.blogspot.com/2014/03/finally-pulled-over.html	http://41.media.tumblr.com/fc806fc4e5cb373495ad1b767becbf54/tumblr_n2a2n3Hnnq1qzwmsso1_1280.jpg	Fixer-upper in Southern Lincoln County, Missouri.	39.0669568	-90.9820668	http://cabinporn.com/page/12
White Sea-Baltic Canal, Republic of Karelia, Russia, 186326	http://cabinporn.com/image/91205474550	http://40.media.tumblr.com/8f5219785ae38ee93875e26514f69c7d/tumblr_n8er4rcLKY1qzwmsso1_1280.jpg	Cabin far in the forests of White Sea, Russia.	62.8	34.8	http://cabinporn.com/page/13
Ala Archa National Park, Kyrgyzstan	http://cabinporn.com/image/91149553934	http://41.media.tumblr.com/5ebf685fd2a77e80c83c1741839d69a2/tumblr_mr2bpsjxqg1qzwmsso1_1280.jpg	Ratsek Hut, Ala Archa National Park, Kyrgystan.	42.6450265	74.4789393	http://cabinporn.com/page/13
Canterbury, New Zealand	http://cabinporn.com/image/91046417937	http://41.media.tumblr.com/98deffb580cb8494e4c72e40f8449d34/tumblr_mt7ekyh4RO1qzwmsso1_1280.jpg	Cameron Hut, Canterbury, New Zealand.	-43.7542275	171.1637245	http://cabinporn.com/page/13
León, León, Spain	http://cabinporn.com/image/90691568405	http://40.media.tumblr.com/c1fb02aa3cff2023c39c535b40bf3055/tumblr_n85antELDu1qzwmsso1_1280.jpg	Cabaña el Frade near Leon, Spain.	42.5987263	-5.5670959	http://cabinporn.com/page/13
Stará Ľubovňa, Slovakia	http://cabinporn.com/image/90657516513	http://40.media.tumblr.com/e3afa7adbc5cfbd414b72f4c2c511566/tumblr_n38m4m0WaK1qzwmsso1_1280.jpg	Cottage 20 minutes outside Stara Lubovna, Slovakia.	49.3022126	20.6905301	http://cabinporn.com/page/13
Saint Francis River, Saint-François, NB, Canada	http://cabinporn.com/image/90556105592	http://40.media.tumblr.com/37849972825f9af04676af56cd648490/tumblr_n4njj7Q0KW1qzwmsso1_1280.jpg	Off-the-grid cabin on the St. Francis River, New Brunswick, Canada.	47.23245	-69.0079867	http://cabinporn.com/page/13
Strada Statale della Valle Brembana, 24030 Mozzo BG, Italy	http://cabinporn.com/image/90501477700	http://41.media.tumblr.com/de38dc6fe9340cbdfa7773ce3b0cb434/tumblr_n8221eEmSo1qzwmsso1_1280.jpg	Ancient shepherd shelter in Val Brembana, Bergamo, Italy.	45.7010534	9.6045106	http://cabinporn.com/page/13
Ray, MN 56669, USA	http://cabinporn.com/image/90470700920	http://41.media.tumblr.com/f11c8541f9fe9551bdf1acbec4ae5a86/tumblr_n7xkwmszOI1qzwmsso1_1280.jpg	Homestead near Ray, Minnesota in 1907.	48.4107604	-93.2104299	http://cabinporn.com/page/13
Santa Cruz Province, Argentina	http://cabinporn.com/image/90352667873	http://36.media.tumblr.com/e724c10b100d9fdef20a1ca06867bea0/tumblr_n4pywjPBs81qzwmsso1_1280.jpg	Cabin in Estancia Cristina, Santa Cruz Province, Argentine Patagonia.	-48.7736825	-69.1917167	http://cabinporn.com/page/13
Rocky Mountains, Grand Teton National Park, Wyoming 83414, USA	http://cabinporn.com/image/90060317355	http://40.media.tumblr.com/0beb91a1a899d172a5afaddcf5c950d4/tumblr_n2g8cgWTzD1qzwmsso1_1280.jpg	Jackal Hut, Rocky Mountains, Colorado.	43.73999999999999	-110.8	http://cabinporn.com/page/13
	http://cabinporn.com/image/89757711805	http://41.media.tumblr.com/47051f9ecc22c72fa9bf3c7c027dc378/tumblr_n3uqimF4d01qzwmsso1_1280.jpg	Abandoned A-frames in Lago General Carrera, Chilean Patagonia.			http://cabinporn.com/page/14
Clinton Hill, Brooklyn, NY, USA	http://cabinporn.com/image/89108493870	http://36.media.tumblr.com/89d28aad3e5d48aa65593dd159ce0496/tumblr_n7c9ekRYmc1qzwmsso1_1280.jpg	Backyard “Tea Shed” in Clinton Hill, Brooklyn, NY.	40.68936650000001	-73.9639021	http://cabinporn.com/page/14
Sayan Mountains, Tuva, Russia, 668520	http://cabinporn.com/image/88994321305	http://36.media.tumblr.com/11a4926b856d5ff690b9705fde2a96a6/tumblr_n79kd7CNyd1qzwmsso1_1280.jpg	Log cabin in Eastern Sayan Mountains, Siberia, Russia. 	53.25194399999999	94.97444399999999	http://cabinporn.com/page/14
Salt Lake City, UT, USA	http://cabinporn.com/image/88406543967	http://40.media.tumblr.com/331bce9dc59d82390d635e9c841597ef/tumblr_n67c3f2oRj1qzwmsso1_1280.jpg	Abandoned cabin southeast of Salt Lake City, Utah.	40.7607793	-111.8910474	http://cabinporn.com/page/14
Beaver Brook, Wilmington, NY, USA	http://cabinporn.com/image/88393708085	http://40.media.tumblr.com/4c3c71a15fe7ecd952b85499d1d4f0f9/tumblr_n6yu88Cx241qd8hvko1_1280.jpg	Scott’s Cabin, Beaver Brook, NY.	44.3796433	-73.78150699999999	http://cabinporn.com/page/14
Milly-la-Forêt, France	http://cabinporn.com/image/88373733200	http://40.media.tumblr.com/470496510681ccd69389de92dc3748ac/tumblr_n6nyigpN7s1qzwmsso1_1280.jpg	Repurposed abandoned trailer in Milly-la-Forêt, France.	48.403304	2.468334	http://cabinporn.com/page/14
Seasalter, Whitstable, Kent CT5, UK	http://cabinporn.com/image/88319103260	http://41.media.tumblr.com/e22c333db696e8206a4d0080a92f1433/tumblr_n6qp40e1R91qzwmsso1_1280.jpg	Daisyfield Retreat in Seasalter, Kent, UK.	51.3435459	1.0007672	http://cabinporn.com/page/14
Sossusvlei, Namib-Naukluft National Park, Namibia	http://cabinporn.com/image/88294587260	http://41.media.tumblr.com/1eebccf6d0003209010da1f6dc3208aa/tumblr_n6r4c39N6q1qzwmsso1_1280.jpg	Farm workers’ cabin in Sossusvlei, Namibia.	-24.7350069	15.3248269	http://cabinporn.com/page/14
Hurrungane, Jotunheimen National Park, Årdal, Norway	http://cabinporn.com/image/88291059100	http://40.media.tumblr.com/5d898ad277c5456c887d2d2ec8d1918d/tumblr_n6woavQkkB1qzwmsso1_1280.jpg	Tindeklubbhytta at the base of the Hurrungane Mountains, Norway. More photos/info.	61.45	7.85	http://cabinporn.com/page/14
Stockholm archipelago, Sweden	http://cabinporn.com/image/87631807475	http://40.media.tumblr.com/63440a1d08273e3c1716a26b5719ea62/tumblr_n6k5uaD7XD1qzwmsso1_1280.jpg	Boat house in Stockholm archipelago, Sweden. 	59.38777999999999	18.73581	http://cabinporn.com/page/14
Agios Ioannis 730 11, Greece	http://cabinporn.com/image/87306602565	http://40.media.tumblr.com/c6cb5e2fb4785dcd2119191b2110c318/tumblr_n66pkdXe4t1qzwmsso1_1280.jpg	Herders hut above the village of Agios Ioannis, Sfakia, Crete.	35.2307503	24.0205595	http://cabinporn.com/page/15
Minnesota, USA	http://cabinporn.com/image/87215244830	http://41.media.tumblr.com/f95c65b28f3384b14302324d02ed9c95/tumblr_n5zuhiYooX1qzwmsso1_1280.jpg	Wall tent used during maple sap harvest in Minnesota’s Northwoods.	46.729553	-94.6858998	http://cabinporn.com/page/15
	http://cabinporn.com/image/87150428115	http://36.media.tumblr.com/186ba07af64407fba60cb77dc3d739fb/tumblr_n6asul5sxV1qzwmsso1_1280.jpg	100-year old traditional cottage in Kućica, Zagorje, Croatia.Contributed by Damir Žižić. More photos			http://cabinporn.com/page/15
Kahurangi National Park, Nelson 7073, New Zealand	http://cabinporn.com/image/86501972746	http://40.media.tumblr.com/0e494cd90de45de8a58ca92cdfff8267/tumblr_n4bhg8Eelm1qzwmsso1_1280.jpg	Adelaide Tarn Hut near Kahurangi National Park, New Zealand.	-41.1154746	172.4752757	http://cabinporn.com/page/15
Colorado, USA	http://biketourings.com/3/post/2013/09/pagosa-springs-co-rustic-cabin-getaway-for-bike-touring-and-mountain-biking-by-rideon.html	http://41.media.tumblr.com/73fbfe397eb1e3c568b1f0fc6610b694/tumblr_n3cbblARbX1qzwmsso1_1280.jpg	A bath house in Colorado affectionately called Gazebo by its owners.  Inside is a composting toilet, shower and wood stove for warming in winter. 	39.5500507	-105.7820674	http://cabinporn.com/page/15
Sierra Nevada, Yosemite National Park, California, USA	http://cabinporn.com/image/86405550151	http://41.media.tumblr.com/36bb72c5daa37b855bf137787c518da4/tumblr_n5gvn0kD9F1qzwmsso1_1280.jpg	A-frame in Sierra Nevada, California.	37.7305048	-119.5692945	http://cabinporn.com/page/15
Bethel, ME, USA	http://cabinporn.com/image/86327008745	http://40.media.tumblr.com/e8629bf78589ed94d54e938bb851e829/tumblr_n59pm9Au6x1qzwmsso1_1280.jpg	Abandoned A-frame in Bethel, Maine found while hunting for fishing holes.	44.4044586	-70.7898806	http://cabinporn.com/page/15
Oregon Coast Aquarium, 2820 Southeast Ferry Slip Road, Newport, OR 97365, USA	http://cabinporn.com/image/84879594240	http://41.media.tumblr.com/e2dbd345954d3f9f0d68ce810682f89c/tumblr_n4s2221C7V1qzwmsso1_1280.jpg	Mobile sauna on the Oregon Coast.	44.6170542	-124.0465051	http://cabinporn.com/page/15
Marokopa, New Zealand	http://cabinporn.com/image/84879148720	http://41.media.tumblr.com/4e416133b664bdd038440862ae67ac87/tumblr_n51sxnhSFl1qzwmsso1_1280.jpg	Willison Shack near Marokopa, New Zealand	-38.3021131	174.7213875	http://cabinporn.com/page/15
Rhône, France	http://cabinporn.com/image/84476739330	http://41.media.tumblr.com/35a518c18474ee8fa60f4e22ff8a9a6f/tumblr_n4smm8Omtu1qzwmsso1_1280.jpg	Garden cottage in Rhone, France.	45.7351456	4.6108043	http://cabinporn.com/page/16
Valais, Switzerland	http://cabinporn.com/image/84139004370	http://36.media.tumblr.com/8f6826edffd12c85b6c7073eb49c0a2b/tumblr_n4r4w96MG41qzwmsso1_1280.jpg	Mountaineer’s hut in Valais, Switzerland.	46.1904614	7.5449226	http://cabinporn.com/page/16
Djúpavík's old herring factory, Iceland	http://cabinporn.com/image/83725326045	http://41.media.tumblr.com/ae77511e042817eb8e2362eb0d28376b/tumblr_n4c8ruUAkZ1qzwmsso1_1280.jpg	Red cabin in Djúpavík, Iceland. 	65.9447526	-21.5574965	http://cabinporn.com/page/16
	http://www.cabinporn.com	http://36.media.tumblr.com/e16768652237f0c4fa08d2a9af946b4d/tumblr_n4g40iUHuk1qzwmsso1_1280.jpg	A magical cabin converted from a watermill by a Serbian painter whose father owned and operated many mills along this Bosnian river.			http://cabinporn.com/page/16
Doubravy, Czech Republic	http://cabinporn.com/image/83525144043	http://41.media.tumblr.com/6b5da93ecf1f8d3735584484f0e9ce46/tumblr_n4dnhrOSpG1qzwmsso1_1280.jpg	A-frame in Gruň, Czech Republic.	49.142447	17.6681109	http://cabinporn.com/page/16
Skibotn, Norway	http://cabinporn.com/image/83523673547	http://40.media.tumblr.com/2abf1a6fab5cfa308a3d0a800abb5a89/tumblr_n4dvtm4maS1qzwmsso1_1280.jpg	Public sauna and campsite near Skibotn, Norway.	69.39084489999999	20.2673273	http://cabinporn.com/page/16
Brno, Czech Republic	http://cabinporn.com/image/83114851163	http://40.media.tumblr.com/00a1b459f0135257d622415f7f7e8b21/tumblr_n48i83h1U21qzwmsso1_1280.jpg	Treehouse in Brno, Czech Republic.	49.1950602	16.6068371	http://cabinporn.com/page/16
Pyrenees, 25586, Lleida, Spain	http://cabinporn.com/image/82998629719	http://41.media.tumblr.com/65cc156db515bc9858e573b0462e07b5/tumblr_n451inB3fZ1qzwmsso1_1280.jpg	A toue (shepherd’s shelter) in the Pyrénées.	42.6666667	1	http://cabinporn.com/page/16
Sullivan County, NY, USA	http://cabinporn.com/image/82994992024	http://40.media.tumblr.com/a4dd3418d5c540dbc62575be4892814a/tumblr_n44s7wQFUz1qd8hvko1_1280.jpg	Fresh snow at our bunkhouse in Sullivan County, NY.	41.6897493	-74.7805192	http://cabinporn.com/page/17
Sullivan County, NY, USA	http://www.amazon.com/gp/product/B004M3BAQE/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=B004M3BAQE&linkCode=as2&tag=cpkalina-20	http://40.media.tumblr.com/5c73a65c7ec92c3cdbdd534d20a015da/tumblr_n3ge1wCyME1rhxqjno1_1280.jpg	cabinsupplies:	41.6897493	-74.7805192	http://cabinporn.com/page/17
Lofoten, Vågan, Norway	http://cabinporn.com/image/82707888365	http://41.media.tumblr.com/1b0fdacd39f6b4262d9421f42d2a8fc5/tumblr_n3hz8kcKV81qzwmsso1_1280.jpg	Originally constructed as a shelter for cyclists along a national tourist trail in Grunnfør, Austvågøy in the Lofoten Islands, Norway, this cabin is free and open to anyone who wishes to spend a night. 	68.4711111	13.8636111	http://cabinporn.com/page/17
Royan, France	http://cabinporn.com/image/82121975906	http://36.media.tumblr.com/b962ab818c73a50148fda7d10cb17676/tumblr_n3mplck6YY1qzwmsso1_1280.jpg	Fishing cabin in Royan, France. Submitted by Lucie Angevin.	45.623027	-1.043182	http://cabinporn.com/page/17
Sicily, Italy	http://cabinporn.com/image/81498848493	http://41.media.tumblr.com/611cf891c8488ebf0255b6f4920ea2fb/tumblr_n3eb7v1RYy1qzwmsso1_1280.jpg	One of hundreds of abandoned cabins in Sicily, Italy. They linger after the massive migration of rural farmers to cities across the world that began in the late 19th century, known as Italian Diaspora.Photo by Duncan Vogel.	37.5999938	14.0153557	http://cabinporn.com/page/17
Ben Nevis, Fort William, Highland PH33, UK	http://cabinporn.com/image/80847672649	http://40.media.tumblr.com/a7cf83d33476bc0b913f0cfa8a8ad00e/tumblr_n2zplzCXa41qzwmsso1_1280.jpg	Charles Inglis Clark Memorial Hut, Ben Nevis, Scotland.	56.79685360000001	-5.0035414	http://cabinporn.com/page/17
Massachusetts, USA	http://cabinporn.com/image/80775453179	http://40.media.tumblr.com/c6fc70dc458f1ef57f5961a0f45542fa/tumblr_n2uzvf5CBr1qzwmsso1_1280.jpg	Small cabin near Temenos, Massachusetts. 	42.4072107	-71.3824374	http://cabinporn.com/page/17
Mount Hood Wilderness, Mt. Hood National Forest, Mount Hood, OR 97041, USA	http://cabinporn.com/image/80574402457	http://40.media.tumblr.com/60709495e4bef2baff3d058995d734cb/tumblr_n2a8du4OSO1qzwmsso1_1280.jpg	Tilly Jane Cabin in the Mt. Hood National Wilderness, Oregon.	45.3831733	-121.7178542	http://cabinporn.com/page/18
Moab, UT 84532, USA	http://cabinporn.com/image/80465500094	http://41.media.tumblr.com/4ce4b9bc48f67ff008eb2d4576d141e1/tumblr_n2w7fwA5ek1qzwmsso1_1280.jpg	Red rock cabin (with cave balcony) outside Moab, Utah.	38.5733155	-109.5498395	http://cabinporn.com/page/18
	http://cabinporn.com/image/80464622315	http://41.media.tumblr.com/32989da09d5de4b3b92be150db478c2f/tumblr_n2ggltzd7u1qzwmsso1_1280.jpg	Rangiwahia Hut at 1300 metres in the Ruahine Range, Manawatu, New Zealand.			http://cabinporn.com/page/18
Flores, Indonesia	http://cabinporn.com/image/80357875000	http://41.media.tumblr.com/6723c0efcc3a4d51274e277972c9234a/tumblr_n2ohsihNeO1qzwmsso1_1280.jpg	Elevated farmer’s cabin on the island of Flores, Indonesia.	-8.657381899999999	121.0793705	http://cabinporn.com/page/18
Asheville, NC, USA	http://cabinporn.com/image/80257859712	http://40.media.tumblr.com/2a22403ce29f3619dc34f29b9385d21a/tumblr_n2sfs5q6Eq1qzwmsso1_1280.jpg	Photographer Mike Belleme’s treehome outside Asheville, North Carolina.	35.5950581	-82.5514869	http://cabinporn.com/page/18
Potter County, PA, USA	http://cabinporn.com/image/80175324228	http://40.media.tumblr.com/bf85e57b14f73c7d871c86f1e1a2ec47/tumblr_n1zh0i59291qzwmsso1_1280.jpg	"""Camp Potatochip"" located in Potter County, PA."	41.6682559	-77.8367282	http://cabinporn.com/page/18
Dorset, UK	http://cabinporn.com/image/80001115355	http://36.media.tumblr.com/636dbfabe74efd6d884b64d71c5ea972/tumblr_n2ms9wVVt91qzwmsso1_1280.jpg	Handcrafted chestnut yurt built by Guy Mallinson near West Dorset, England.	50.7390661	-2.3382346	http://cabinporn.com/page/18
Las Sabanas, Nicaragua	http://cabinporn.com/image/79595510373	http://40.media.tumblr.com/d2b59546e133eff86059c1c04c9bf1b6/tumblr_n2g6gxcsNZ1qzwmsso1_1280.jpg	Cottage in Las Sabanas, Nicaragua built by Bruce Lavender.	13.3413869	-86.6214244	http://cabinporn.com/page/18
Hallingskarvet, Hallingskarvet nasjonalpark, Hol, Norway	http://cabinporn.com/image/79283505393	http://36.media.tumblr.com/337d81be8bb4aceb771226676aa1ca47/tumblr_n2a9bb4fzQ1qzwmsso1_1280.jpg	Mountaintop cabin built by Arne Næss in 1942 in Hallingskarvet, Norway. 	60.62	7.75	http://cabinporn.com/page/19
Tarbes, France	http://cabinporn.com/image/79266516930	http://41.media.tumblr.com/8cff6210649d51d5f4252bc0ada5c99a/tumblr_n287lnUJiM1qzwmsso1_1280.jpg	Stone cottage in the foothills of the Pyrénées near Tarbes, France.	43.23295100000001	0.078082	http://cabinporn.com/page/19
Tarbes, France	http://school.beaverbrook.com/	http://41.media.tumblr.com/16f0ed38bc863a92d8be5134ef4c7ca7/tumblr_n28fsz3JB91qzwmsso1_1280.png	The editors of Cabin Porn are hosting a nine-day workshop to teach how to timberframe and build a cabin in Upstate New York. Apply here: http://school.beaverbrook.com/	43.23295100000001	0.078082	http://cabinporn.com/page/19
	http://eepurl.com/PudK9	http://36.media.tumblr.com/4c609874e9d5bbef48eeaf54e2d34e75/tumblr_n1viudydf91qzwmsso1_1280.jpg	Cabin Porn, the book.			http://cabinporn.com/page/19
Llŷn Peninsula	http://cabinporn.com/image/77863010744	http://40.media.tumblr.com/16461dabff28d0b0dd1a40ebefe85454/tumblr_n1g7u2AweZ1qzwmsso1_1280.jpg	Porthdinllaen cabin on the Llyn Peninsula, Wales	52.8962101	-4.5040799	http://cabinporn.com/page/19
Upper Peninsula of Michigan	http://cabinporn.com/image/77427808607	http://40.media.tumblr.com/7cf6083ff624baf6ed3110b7d77da221/tumblr_n124lk0iZT1qzwmsso1_1280.jpg	3rd generation hand-made family cabin on the Upper Peninsula of Michigan.	46.5374764	-87.3952109	http://cabinporn.com/page/19
Greenland	http://cabinporn.com/image/77413350221	http://41.media.tumblr.com/3eb065b081941afd6df371f1586a6a77/tumblr_n0r3l53hmi1qzwmsso1_1280.jpg	Hunting shack on the North Greenland coast. 	71.706936	-42.604303	http://cabinporn.com/page/19
Vancouver Island, British Columbia, Canada	http://cabinporn.com/image/77231576371	http://40.media.tumblr.com/f1ed88825ae37177a925a2c9a68e7d55/tumblr_n189m3FMa21qzwmsso1_1280.jpg	Surf shelter on Vancouver Island, Canada.	49.607829	-125.7873912	http://cabinporn.com/page/20
Westfjords, Iceland	http://cabinporn.com/image/77123398355	http://36.media.tumblr.com/c57cd5b51b4f359b0f0cc085037a4a9e/tumblr_n16nuccciC1qzwmsso1_1280.jpg	Abandoned hut in Westfjords, Iceland.	65.91961500000001	-21.8811763	http://cabinporn.com/page/20
Velebit, 53211, Trnovac, Croatia	http://cabinporn.com/image/77023402787	http://40.media.tumblr.com/e912ba7c81beea8ebc0f58c3639237ab/tumblr_n15xxzC7pZ1qzwmsso1_1280.jpg	Tatekova koliba (Tatek’s Cabin) in Velebit, Croatia.	44.533333	15.233333	http://cabinporn.com/page/20
High Tatras, Tatra National Park, Vysoké Tatry, Slovakia	http://cabinporn.com/image/76998949217	http://36.media.tumblr.com/43da6372d1f7414b48ba0542068d31d1/tumblr_n153wemlMw1qzwmsso1_1280.jpg	Cabin in High Tatras, Poland. 	49.166667	20.133333	http://cabinporn.com/page/20
Westland Street, Green Island, Dunedin 9018, New Zealand	http://cabinporn.com/image/76556329885	http://41.media.tumblr.com/8585e38c0f08363a028482a2100ca964/tumblr_n0q3p0xCVr1qzwmsso1_1280.jpg	Ivory Lake hut dwarfed by the rugged, green landscape of Westland, New Zealand.	-45.90207059999999	170.4254739	http://cabinporn.com/page/20
